date,serial_number,model,failure,vault_id,s1_read_error_rate,s2_throughput_performance,s3_spin_up_time,s4_start_stop_count,s5_reallocated_sector_count,s7_seek_error_rate,s8_seek_time_performance,s9_power_on_hours,s10_spin_retry_count,s12_power_cycle_count,s173_wear_leveling_count,s174_unexpected_power_loss_count,s183_sata_downshift_count,s187_reported_uncorrectable_errors,s188_command_timeout,s189_high_fly_writes,s190_airflow_temperature_cel,s191_g_sense_error_rate,s192_power_off_retract_count,s193_load_unload_cycle_count,s194_temperature_celsius,s195_hardware_ecc_recovered,s196_reallocated_event_count,s197_current_pending_sector,s198_offline_uncorrectable,s199_udma_crc_error_count,s200_multi_zone_error_rate,s220_disk_shift,s222_loaded_hours,s223_load_retry_count,s226_load_in_time,s240_head_flying_hours,s241_total_lbas_written,s242_total_lbas_read
2023-04-01T00:00:00.000000,PL1331LAHD96KH,HGST HMS5C4040BLE640,0,1052,0.0,106.0,563.0,11.0,0.0,0.0,42.0,51085.0,0.0,11.0,,,,,,,,,865.0,865.0,32.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZLW18TT2,ST14000NM001G,0,1148,52652864.0,,0.0,7.0,0.0,920504317.0,,22179.0,0.0,7.0,,,,0.0,0.0,,40.0,,2.0,1350.0,40.0,,,0.0,0.0,0.0,0.0,,,,,21910.0,110150220056.0,376963866232.0
2023-04-01T00:00:00.000000,S301178Q,ST4000DM000,0,1003,40651496.0,,0.0,10.0,0.0,549123790.0,,69721.0,0.0,10.0,,,0.0,0.0,0.0,0.0,17.0,0.0,2.0,33151.0,17.0,,,0.0,0.0,0.0,,,,,,69555.0,79224508016.0,442625136701.0
2023-04-01T00:00:00.000000,5PHP9BPD,HGST HUH721212ALE604,0,1061,0.0,92.0,0.0,5.0,0.0,0.0,15.0,17020.0,0.0,5.0,,,,,,,,,602.0,602.0,37.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,10B0A0H1F97G,TOSHIBA MG07ACA14TA,0,1067,0.0,0.0,7866.0,5.0,0.0,0.0,0.0,27432.0,0.0,4.0,,,,,,,,59.0,1.0,64.0,30.0,,0.0,0.0,0.0,0.0,,33554434.0,27329.0,0.0,595.0,0.0,,
2023-04-01T00:00:00.000000,AAG6P2UH,HGST HUH721212ALN604,0,1118,0.0,0.0,381.0,10.0,0.0,0.0,0.0,37514.0,0.0,10.0,,,,,,,,,2135.0,2135.0,38.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,Z4D082KZ,ST6000DX000,0,1002,18957480.0,,0.0,15.0,0.0,5559287542.0,,70148.0,0.0,14.0,,,21.0,0.0,124555952165.0,20.0,23.0,45893.0,0.0,200561.0,23.0,18957480.0,,0.0,0.0,66.0,,,,,,69319.0,95477625416.0,510459011732.0
2023-04-01T00:00:00.000000,70G0A004F97G,TOSHIBA MG07ACA14TA,0,1159,0.0,0.0,7960.0,5.0,0.0,0.0,0.0,19156.0,0.0,5.0,,,,,,,,5.0,3.0,112.0,39.0,,0.0,0.0,0.0,0.0,,168820739.0,19018.0,0.0,590.0,0.0,,
2023-04-01T00:00:00.000000,ZLW0GQ6D,ST12000NM001G,0,1072,160788544.0,,0.0,6.0,0.0,177563882.0,,24517.0,0.0,5.0,,,,0.0,0.0,,32.0,,1.0,1507.0,32.0,,,0.0,0.0,0.0,0.0,,,,,24241.0,98320326768.0,527329820066.0
2023-04-01T00:00:00.000000,ZL2L844F,ST16000NM001G,0,2003,232014680.0,,0.0,3.0,0.0,8406829.0,,12207.0,0.0,3.0,,,,0.0,0.0,,28.0,,1.0,2705.0,28.0,,,0.0,0.0,0.0,0.0,,,,,11411.0,79777469560.0,168749793782.0
2023-04-01T00:00:00.000000,ZA1801ZK,ST8000NM0055,0,1044,51790728.0,,0.0,21.0,0.0,1002061993.0,,50138.0,0.0,21.0,,,,0.0,0.0,0.0,36.0,17019.0,40.0,59644.0,36.0,51790728.0,,0.0,0.0,0.0,,,,,,50085.0,91305556152.0,417795216929.0
2023-04-01T00:00:00.000000,ZA21EKNR,ST10000NM0086,0,1093,89617888.0,,0.0,14.0,5168.0,328092044.0,,48506.0,0.0,12.0,,,,160.0,1.0,70.0,20.0,83495.0,720.0,2281.0,20.0,89617888.0,,0.0,0.0,0.0,0.0,,,,,48253.0,109420963632.0,432912134444.0
2023-04-01T00:00:00.000000,X0GE4EXC,WDC WUH721414ALE6L4,0,1152,0.0,93.0,380.0,4.0,0.0,0.0,18.0,20262.0,0.0,4.0,,,,,,,,,913.0,913.0,42.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZL22X4V3,ST16000NM001G,0,1157,63813464.0,,0.0,3.0,0.0,88624080.0,,19082.0,0.0,3.0,,,,0.0,0.0,,31.0,,1.0,6450.0,31.0,,,0.0,0.0,0.0,0.0,,,,,17640.0,85511158072.0,250980988066.0
2023-04-01T00:00:00.000000,ZLW0GHRH,ST12000NM001G,0,1140,43115648.0,,0.0,8.0,0.0,759107106.0,,24735.0,0.0,8.0,,,,0.0,0.0,,28.0,,1.0,1478.0,28.0,,,0.0,0.0,0.0,0.0,,,,,24488.0,95885111608.0,338240704524.0
2023-04-01T00:00:00.000000,2PGSX5DV,WDC WUH721816ALE6L4,0,3003,0.0,94.0,357.0,9.0,0.0,0.0,15.0,2388.0,0.0,9.0,,,,,,,,,4065.0,4065.0,31.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,PL2331LAHAWKUJ,HGST HMS5C4040BLE640,0,1030,0.0,100.0,0.0,3.0,0.0,0.0,42.0,59745.0,0.0,3.0,,,,,,,,,3.0,3.0,37.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,3070A109F97G,TOSHIBA MG07ACA14TA,0,1116,0.0,0.0,7612.0,5.0,0.0,0.0,0.0,21366.0,0.0,5.0,,,,,,,,0.0,3.0,8.0,29.0,,0.0,0.0,0.0,0.0,,170000386.0,21357.0,0.0,589.0,0.0,,
2023-04-01T00:00:00.000000,5140A006F97G,TOSHIBA MG07ACA14TA,0,1401,0.0,0.0,7793.0,3.0,0.0,0.0,0.0,14008.0,0.0,3.0,,,,,,,,5.0,0.0,131.0,33.0,,0.0,0.0,0.0,0.0,,2228225.0,13323.0,0.0,590.0,0.0,,
2023-04-01T00:00:00.000000,ZTN09XJX,ST12000NM001G,0,1101,86235064.0,,0.0,3.0,0.0,438373804.0,,15837.0,0.0,3.0,,,,0.0,0.0,,25.0,,1.0,902.0,25.0,,,0.0,0.0,0.0,0.0,,,,,15664.0,62642816832.0,203317109713.0
2023-04-01T00:00:00.000000,PL2331LAHD9YEJ,HGST HMS5C4040BLE640,0,1051,0.0,100.0,544.0,15.0,0.0,0.0,42.0,52978.0,0.0,15.0,,,,,,,,,988.0,988.0,32.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,88R0A0F8F97G,TOSHIBA MG07ACA14TA,0,1111,0.0,0.0,7672.0,8.0,0.0,0.0,0.0,39385.0,0.0,8.0,,,,,,,,0.0,1.0,76.0,33.0,,0.0,0.0,0.0,0.0,,1310721.0,39362.0,0.0,536.0,0.0,,
2023-04-01T00:00:00.000000,ZLW0G7JD,ST12000NM001G,0,1140,214617616.0,,0.0,6.0,0.0,627337334.0,,24747.0,0.0,6.0,,,,0.0,0.0,,35.0,,0.0,1490.0,35.0,,,0.0,0.0,0.0,0.0,,,,,24501.0,96701609608.0,278025564180.0
2023-04-01T00:00:00.000000,2CKJEPLJ,WDC WUH721816ALE6L4,0,1169,0.0,96.0,322.0,21.0,0.0,0.0,15.0,9920.0,0.0,21.0,,,,,,,,,950.0,950.0,44.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZA1819EV,ST8000NM0055,0,1044,150003080.0,,0.0,27.0,0.0,518469750.0,,50133.0,0.0,27.0,,,,0.0,0.0,0.0,35.0,18917.0,18.0,66384.0,35.0,150003080.0,,0.0,0.0,0.0,,,,,,50077.0,92376232256.0,430746705920.0
2023-04-01T00:00:00.000000,2140E5D8CF4D,CT250MX500SSD1,0,1407,0.0,,,,0.0,,,8844.0,,4.0,6258.0,0.0,0.0,0.0,,,,,,,40.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZLW18VBM,ST14000NM001G,0,1148,119414560.0,,0.0,8.0,0.0,877738673.0,,22167.0,0.0,8.0,,,,0.0,0.0,,40.0,,3.0,1556.0,40.0,,,0.0,0.0,0.0,0.0,,,,,21873.0,110630219664.0,355554565910.0
2023-04-01T00:00:00.000000,ZL2L8PSQ,ST16000NM001G,0,1167,187154698.0,,0.0,3.0,0.0,15111755.0,,13286.0,0.0,3.0,,,,0.0,0.0,,28.0,,0.0,21920.0,28.0,,,0.0,0.0,0.0,0.0,,,,,5761.0,1801558040.0,1073664870.0
2023-04-01T00:00:00.000000,ZL004L4J,ST12000NM0008,0,1098,44473384.0,,0.0,8.0,0.0,772210795.0,,23017.0,0.0,8.0,,,,0.0,0.0,,25.0,,4.0,1237.0,25.0,44473384.0,,0.0,0.0,0.0,0.0,,,,,22814.0,64153188880.0,255963787231.0
2023-04-01T00:00:00.000000,ZL23002G,ST16000NM001G,0,1157,68823136.0,,0.0,8.0,0.0,153742780.0,,19044.0,0.0,8.0,,,,0.0,0.0,,31.0,,5.0,5392.0,31.0,,,0.0,0.0,0.0,0.0,,,,,17649.0,87073004784.0,238684309894.0
2023-04-01T00:00:00.000000,2CKJBAZJ,WDC WUH721816ALE6L4,0,3000,0.0,92.0,335.0,13.0,0.0,0.0,15.0,5863.0,0.0,13.0,,,,,,,,,2518.0,2518.0,42.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,S300Z10Y,ST4000DM000,0,1005,169281824.0,,0.0,10.0,0.0,885284550.0,,68563.0,0.0,10.0,,,0.0,0.0,0.0,0.0,28.0,0.0,0.0,174639.0,28.0,,,0.0,0.0,0.0,,,,,,67742.0,67566751064.0,461843307925.0
2023-04-01T00:00:00.000000,Z304L8DJ,ST4000DM000,0,1015,59004416.0,,0.0,5.0,0.0,70046847.0,,64558.0,0.0,5.0,,,0.0,0.0,0.0,0.0,25.0,0.0,1.0,11375.0,25.0,,,0.0,0.0,0.0,,,,,,64394.0,67878998376.0,422591763653.0
2023-04-01T00:00:00.000000,ZA13ZB35,ST8000DM002,0,1037,197979040.0,,0.0,12.0,0.0,2700908338.0,,55522.0,0.0,12.0,,,,0.0,0.0,0.0,28.0,8420.0,3.0,68645.0,28.0,197979040.0,,0.0,0.0,0.0,,,,,,55465.0,103184377568.0,412485737292.0
2023-04-01T00:00:00.000000,2BKB8LWN,WDC WUH721816ALE6L4,0,3003,0.0,96.0,350.0,9.0,0.0,0.0,15.0,2383.0,0.0,9.0,,,,,,,,,3935.0,3935.0,44.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,QBH58PJT,WDC WUH721414ALE6L4,0,1077,0.0,92.0,242.0,4.0,0.0,0.0,18.0,21223.0,0.0,3.0,,,,,,,,,616.0,616.0,30.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZL22ZX5T,ST16000NM001G,0,2009,100920952.0,,0.0,31.0,0.0,560212815.0,,9755.0,0.0,31.0,,,,0.0,0.0,,28.0,,10.0,4923.0,28.0,,,0.0,0.0,0.0,0.0,,,,,6863.0,80283528384.0,116843734472.0
2023-04-01T00:00:00.000000,ZL2MLE1E,ST16000NM001G,0,2006,109172744.0,,0.0,4.0,0.0,906023471.0,,11114.0,0.0,4.0,,,,0.0,0.0,,41.0,,2.0,3499.0,41.0,,,0.0,0.0,0.0,0.0,,,,,9744.0,80423877576.0,155772358266.0
2023-04-01T00:00:00.000000,Z304D6RH,ST4000DM000,0,1023,131715152.0,,0.0,6.0,0.0,695035762.0,,52508.0,0.0,6.0,,,0.0,0.0,0.0,0.0,31.0,0.0,1.0,448.0,31.0,,,0.0,0.0,0.0,,,,,,52502.0,40485438760.0,607994703862.0
2023-04-01T00:00:00.000000,PL2331LAHB99YJ,HGST HMS5C4040BLE640,0,1030,0.0,101.0,0.0,4.0,0.0,0.0,42.0,59737.0,0.0,4.0,,,,,,,,,637.0,637.0,32.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,ZL22ZHVK,ST16000NM001G,0,1087,134222536.0,,0.0,6.0,0.0,362182329.0,,15834.0,0.0,6.0,,,,0.0,0.0,,33.0,,1.0,2533.0,33.0,,,0.0,0.0,0.0,0.0,,,,,14983.0,89524039192.0,221657217054.0
2023-04-02T00:00:00.000000,ZHZ4XRWQ,ST12000NM0008,0,1065,174905824.0,,0.0,14.0,0.0,532652361.0,,28801.0,0.0,14.0,,,,0.0,0.0,,42.0,,5.0,1595.0,42.0,174905824.0,,0.0,0.0,0.0,0.0,,,,,28577.0,96166711672.0,540239875356.0
2023-04-02T00:00:00.000000,S300Z60F,ST4000DM000,0,1005,174771232.0,,0.0,13.0,0.0,719628204.0,,68577.0,0.0,12.0,,,0.0,0.0,1.0,0.0,26.0,0.0,0.0,172853.0,26.0,,,0.0,0.0,0.0,,,,,,67757.0,68232363104.0,441404773310.0
2023-04-02T00:00:00.000000,PL1331LAHD36HH,HGST HMS5C4040BLE640,0,1027,0.0,100.0,541.0,13.0,0.0,0.0,42.0,60546.0,0.0,13.0,,,,,,,,,782.0,782.0,22.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,X0GEHH6C,WDC WUH721414ALE6L4,0,1149,0.0,96.0,385.0,8.0,0.0,0.0,18.0,21545.0,0.0,8.0,,,,,,,,,1530.0,1530.0,38.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,2CJXGBNJ,WDC WUH721816ALE6L4,0,3001,0.0,96.0,337.0,20.0,0.0,0.0,15.0,6232.0,0.0,20.0,,,,,,,,,2802.0,2802.0,45.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,ZTN0ALHE,ST12000NM001G,0,1134,233755760.0,,0.0,5.0,0.0,288510936.0,,4037.0,0.0,5.0,,,,0.0,0.0,,23.0,,0.0,962.0,23.0,,,0.0,0.0,0.0,0.0,,,,,3611.0,52600092304.0,41638245625.0
2023-04-02T00:00:00.000000,ZA10JTPF,ST8000DM002,0,1029,195273808.0,,0.0,11.0,0.0,2974908231.0,,59428.0,0.0,11.0,,,,0.0,0.0,0.0,39.0,0.0,152.0,292.0,39.0,195273808.0,,0.0,0.0,0.0,,,,,,59404.0,111145546856.0,459576561314.0
2023-04-02T00:00:00.000000,61A0A1LAF97G,TOSHIBA MG07ACA14TA,0,1089,0.0,0.0,7941.0,4.0,0.0,0.0,0.0,14633.0,0.0,4.0,,,,,,,,16.0,2.0,109.0,34.0,,0.0,0.0,0.0,0.0,,51642370.0,14452.0,0.0,591.0,0.0,,
2023-04-02T00:00:00.000000,Z305D2R1,ST4000DM000,0,1022,105069144.0,,0.0,22.0,0.0,528696473.0,,62609.0,0.0,22.0,,,2.0,0.0,0.0,0.0,32.0,0.0,2.0,9833.0,32.0,,,0.0,0.0,0.0,,,,,,62526.0,62329638168.0,431559695164.0
2023-04-02T00:00:00.000000,61A0A0TYF97G,TOSHIBA MG07ACA14TA,0,1089,0.0,0.0,7633.0,4.0,0.0,0.0,0.0,14644.0,0.0,4.0,,,,,,,,92.0,1.0,113.0,33.0,,0.0,0.0,0.0,0.0,,152567811.0,14464.0,0.0,594.0,0.0,,
2023-04-02T00:00:00.000000,ZL230M0G,ST16000NM001G,0,1406,33048000.0,,0.0,13.0,0.0,49282243.0,,13555.0,0.0,13.0,,,,0.0,0.0,,30.0,,4.0,4274.0,30.0,,,0.0,0.0,0.0,0.0,,,,,12081.0,83248893800.0,161420302735.0
2023-04-02T00:00:00.000000,5PHRTMLD,HGST HUH721212ALE604,0,1061,0.0,96.0,0.0,3.0,0.0,0.0,18.0,18335.0,0.0,3.0,,,,,,,,,961.0,961.0,30.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,71R0A04WFV8G,TOSHIBA MG08ACA16TEY,0,2017,0.0,0.0,6204.0,23.0,0.0,0.0,0.0,7431.0,0.0,23.0,,,,,,,,,22.0,410.0,30.0,,0.0,,0.0,0.0,,,,,,,85795513427.0,85967503915.0
2023-04-02T00:00:00.000000,5PHJDAXD,HGST HUH721212ALE604,0,1056,0.0,55.0,0.0,8.0,0.0,0.0,15.0,18722.0,0.0,8.0,,,,,,,,,841.0,841.0,28.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,5120A00ZF97G,TOSHIBA MG07ACA14TA,0,1401,0.0,0.0,7773.0,2.0,0.0,0.0,0.0,14024.0,0.0,2.0,,,,,,,,8.0,1.0,157.0,34.0,,0.0,0.0,0.0,0.0,,84017155.0,13362.0,0.0,531.0,0.0,,
2023-04-02T00:00:00.000000,ZTM08YDL,ST14000NM001G,0,1162,234783696.0,,0.0,4.0,0.0,16067765.0,,15332.0,0.0,4.0,,,,0.0,0.0,,33.0,,0.0,1819.0,33.0,,,0.0,0.0,0.0,0.0,,,,,14799.0,85682756544.0,214848244090.0
2023-04-02T00:00:00.000000,PL2331LAGUKNDJ,HGST HMS5C4040ALE640,0,1011,0.0,104.0,560.0,22.0,0.0,0.0,42.0,73481.0,0.0,22.0,,,,,,,,,1072.0,1072.0,26.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,51S0A6P5FVGG,TOSHIBA MG08ACA16TE,0,1168,0.0,0.0,8158.0,12.0,0.0,0.0,0.0,12933.0,0.0,12.0,,,,,,,,5.0,11.0,147.0,34.0,,0.0,0.0,0.0,0.0,,917507.0,12748.0,0.0,597.0,0.0,,
2023-04-02T00:00:00.000000,S301GTN0,ST4000DM000,0,1014,69001448.0,,0.0,25.0,16.0,655384018.0,,64600.0,0.0,25.0,,,4.0,0.0,0.0,0.0,24.0,0.0,1.0,6077.0,24.0,,,0.0,0.0,0.0,,,,,,64548.0,69031533688.0,544535495193.0
2023-04-02T00:00:00.000000,20H0A0RCF97G,TOSHIBA MG07ACA14TA,0,1116,0.0,0.0,7744.0,27.0,0.0,0.0,0.0,21767.0,0.0,27.0,,,,,,,,1234.0,24.0,30.0,31.0,,0.0,0.0,0.0,0.0,,1310722.0,21708.0,0.0,594.0,0.0,,
2023-04-02T00:00:00.000000,ZL2MLTDP,ST16000NM001G,0,1407,163795080.0,,0.0,2.0,0.0,246279927.0,,8858.0,0.0,2.0,,,,0.0,0.0,,26.0,,1.0,23229.0,26.0,,,0.0,0.0,0.0,0.0,,,,,4600.0,17539209704.0,60752300545.0
2023-04-02T00:00:00.000000,ZA13PSL7,ST8000DM002,0,1036,97710208.0,,0.0,8.0,0.0,3545383974.0,,56310.0,0.0,8.0,,,,0.0,0.0,0.0,34.0,9231.0,1.0,77148.0,34.0,97710208.0,,0.0,0.0,0.0,,,,,,56238.0,103111953280.0,477158423458.0
2023-04-02T00:00:00.000000,ZLW0XG0E,ST12000NM001G,0,1099,51206800.0,,0.0,8.0,0.0,867044851.0,,18050.0,0.0,8.0,,,,0.0,0.0,,34.0,,0.0,908.0,34.0,,,0.0,0.0,0.0,0.0,,,,,17923.0,63038916248.0,229741205031.0
2023-04-02T00:00:00.000000,S2ZYJ9CG108665,ST500LM012 HN,0,1100,59.0,0.0,1769.0,46.0,0.0,0.0,0.0,54954.0,0.0,48.0,,,,,,,,13.0,4.0,,30.0,0.0,0.0,0.0,0.0,0.0,593450.0,,,1678.0,,,,
2023-04-02T00:00:00.000000,20W0A0GHF97G,TOSHIBA MG07ACA14TA,0,1109,0.0,0.0,7675.0,5.0,0.0,0.0,0.0,20389.0,0.0,5.0,,,,,,,,2.0,2.0,16.0,27.0,,0.0,0.0,0.0,0.0,,50331649.0,20366.0,0.0,590.0,0.0,,
2023-04-02T00:00:00.000000,ZL23Y45F,ST16000NM001G,0,1087,29212304.0,,0.0,2.0,0.0,446601660.0,,15829.0,0.0,2.0,,,,0.0,0.0,,27.0,,0.0,2589.0,27.0,,,0.0,0.0,0.0,0.0,,,,,14931.0,88121876616.0,235645494662.0
2023-04-02T00:00:00.000000,AAG6VLMH,HGST HUH721212ALN604,0,1126,0.0,96.0,0.0,6.0,0.0,0.0,18.0,33695.0,0.0,6.0,,,,,,,,,1347.0,1347.0,39.0,,0.0,2.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,AAH8BKUH,HGST HUH721212ALN604,0,1122,0.0,0.0,0.0,9.0,0.0,0.0,0.0,34649.0,0.0,9.0,,,,,,,,,2013.0,2013.0,39.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,61A0A0J8F97G,TOSHIBA MG07ACA14TA,0,1400,0.0,0.0,7764.0,7.0,0.0,0.0,0.0,14628.0,0.0,7.0,,,,,,,,735.0,2.0,80.0,34.0,,0.0,0.0,0.0,0.0,,18481154.0,14574.0,0.0,588.0,0.0,,
2023-04-02T00:00:00.000000,ZLW18SNJ,ST14000NM001G,0,1075,29040784.0,,0.0,6.0,0.0,336268577.0,,22623.0,0.0,6.0,,,,0.0,0.0,,32.0,,0.0,2210.0,32.0,,,0.0,0.0,0.0,0.0,,,,,22064.0,112681104256.0,392478025818.0
2023-04-02T00:00:00.000000,Z304LBJE,ST4000DM000,0,1014,125604944.0,,0.0,9.0,0.0,671729389.0,,64594.0,0.0,9.0,,,2.0,0.0,0.0,0.0,20.0,0.0,2.0,4464.0,20.0,,,0.0,0.0,0.0,,,,,,64547.0,69584073224.0,499129014660.0
2023-04-02T00:00:00.000000,8HKA2L7H,HGST HUH721212ALN604,0,1113,0.0,0.0,411.0,18.0,0.0,0.0,0.0,38489.0,0.0,18.0,,,,,,,,,1606.0,1606.0,31.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,ZHZ65QAY,ST12000NM0008,0,1070,32213280.0,,0.0,4.0,0.0,387625918.0,,26126.0,0.0,3.0,,,,0.0,0.0,,30.0,,1.0,1357.0,30.0,32213280.0,,0.0,0.0,0.0,0.0,,,,,25895.0,96497730480.0,542451575030.0
2023-04-02T00:00:00.000000,7090A02MF97G,TOSHIBA MG07ACA14TA,0,1059,0.0,0.0,7817.0,3.0,0.0,0.0,0.0,21233.0,0.0,3.0,,,,,,,,34.0,1.0,8.0,30.0,,0.0,0.0,0.0,0.0,,34603011.0,21154.0,0.0,597.0,0.0,,
2023-04-02T00:00:00.000000,PL1331LAHGHBMH,HGST HMS5C4040ALE640,0,1048,0.0,102.0,548.0,18.0,0.0,0.0,42.0,54140.0,0.0,15.0,,,,,,,,,438.0,438.0,31.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-02T00:00:00.000000,ZA13Z44H,ST8000DM002,0,1037,138105440.0,,0.0,12.0,0.0,2693908910.0,,55559.0,0.0,12.0,,,,0.0,0.0,0.0,34.0,15160.0,4.0,76124.0,34.0,138105440.0,,0.0,0.0,0.0,,,,,,55504.0,103237340968.0,435463627292.0
2023-04-02T00:00:00.000000,5120A0L6F97G,TOSHIBA MG07ACA14TA,0,1401,0.0,0.0,7774.0,4.0,0.0,0.0,0.0,14024.0,0.0,4.0,,,,,,,,0.0,1.0,138.0,34.0,,0.0,0.0,0.0,0.0,,119668738.0,13347.0,0.0,586.0,0.0,,
2023-04-02T00:00:00.000000,5PHPZ57C,HGST HUH721212ALE604,0,1114,0.0,96.0,0.0,6.0,0.0,0.0,15.0,18333.0,0.0,6.0,,,,,,,,,867.0,867.0,34.0,,0.0,0.0,0.0,0.0,,,,,,,,
